Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,X.Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,pillName
18696,115.2431,36.0173,118,12,178,190.8263,96.0157,205.4999,95.7829,580.9777,75,51,233,90,247.841,96.0474,179.9751,0.696,233.3088,2154585,110,0.0957,-1.2355,100,2154585,75,93,177.0517,90,2.5804,0.3875,0.9856,64720-0323-10_PART_1_OF_1_CHAL10_SF_F51DFA9F.jpg
10711,157.8454,15.9754,118,103,193,192.0204,95.8407,192.5898,95.7243,385.4041,133,38,118,116,117.4391,116.1255,179.0498,0.9062,118.4736,1690682,163,-1.3449,1.3008,100,1690682,137,118,21.8014,116,1.0113,0.9888,0.9857,64764-0805-30_PART_1_OF_1_CHAL10_SB_191C8C94.jpg
10722,153.3542,18.803,118,67,193,191.901,96.0087,191.4715,95.862,385.4041,133,38,118,116,117.5037,116.1808,1.7127,0.9071,118.6002,1644264,160,-1.2202,0.8266,100,1644264,135,79,165.8466,116,1.0114,0.9887,0.9856,64764-0805-30_PART_1_OF_1_CHAL10_SF_191C8C94.jpg
17075,109.6107,13.1372,118,32,180,191.9353,95.7565,193.4284,95.4514,487.4874,118,22,148,147,148.217,146.6806,157.8397,0.9029,149.4657,1871602,109,-0.0524,2.0568,100,1871602,119,79,167.6375,147,1.0105,0.9896,0.9876,64764-0918-30_PART_1_OF_1_CHAL10_SB_351D9A9C.jpg
17151,108.3142,13.451,118,24,183,191.9904,95.8867,190.2179,95.6172,488.9016,118,22,148,148,148.2752,147.2757,51.5036,0.9017,149.8833,1857696,107,0.1383,1.7378,100,1857696,155,161,61.7251,148,1.0068,0.9933,0.9873,64764-0918-30_PART_1_OF_1_CHAL10_SF_351D9A9C.jpg
8893,166.2884,18.1114,118,117,199,191.7923,95.8724,191.6227,95.5802,372.8772,122,55,140,81,140.5536,80.5594,179.5969,0.8038,140.289,1478803,173,-2.0456,2.7661,100,1478803,122,100,3.6782,81,1.7447,0.5732,0.9832,64980-0112-01_PART_1_OF_1_CHAL10_SB_DC236E0B.jpg
8924,167.0002,18.9205,118,113,198,191.8333,95.9156,191.6467,95.619,373.7056,122,55,140,82,140.6758,80.77,0.1707,0.803,140.1749,1490310,174,-1.8682,2.2112,100,1490310,122,101,2.8624,82,1.7417,0.5742,0.9821,64980-0112-01_PART_1_OF_1_CHAL10_SF_DC236E0B.jpg
22263,180.3423,26.412,118,113,216,190.9425,96.0184,194.6931,96.422,640.0904,64,46,256,100,271.0828,104.5663,0.0231,0.6828,256.0957,4014961,183,-0.9063,0.3236,100,4014961,64,101,1.5663,100,2.5924,0.3857,0.9793,65162-0212-11_PART_1_OF_1_CHAL10_SB_AD1C56C2.jpg
22137,177.2007,28.2121,118,47,215,190.6869,96.222,194.4296,96.4926,635.6051,64,47,256,98,271.4676,103.8272,0.0092,0.6886,256.1952,3922691,182,-0.9635,0.317,100,3922691,64,91,177.763,98,2.6146,0.3825,0.983,65162-0212-11_PART_1_OF_1_CHAL10_SF_AD1C56C2.jpg
18380,50.695,23.4154,118,20,147,190.9688,95.9469,192.5264,95.8554,577.2203,77,51,230,90,244.6442,95.6579,0.0123,0.6932,230.3128,931774,45,2.0465,3.3253,100,931774,77,90,177.0134,90,2.5575,0.391,0.9831,65197-0002-01_PART_1_OF_1_CHAL10_SB_3315999C.jpg
18046,57.8355,30.6941,118,18,173,190.9362,95.8646,192.5866,96.3531,571.5635,78,51,228,89,242.7296,94.6604,0.172,0.6942,228.3703,1043699,46,1.471,0.9074,100,1043699,78,102,3.2633,89,2.5642,0.39,0.9829,65197-0002-01_PART_1_OF_1_CHAL10_SF_3315999C.jpg
12789,166.8214,18.0435,118,112,200,192.0342,96.1038,192.9943,95.9657,422.3747,127,33,129,127,128.6407,126.5809,178.8548,0.9008,129.769,2133479,171,-1.5327,2.0943,100,2133479,133,69,155.4099,127,1.0163,0.984,0.9856,65580-0302-03_PART_1_OF_1_CHAL10_SB_04128254.jpg
12667,156.2634,32.3384,118,5,204,191.6909,96.0182,190.4387,96.1895,420.7178,128,33,128,126,128.1632,125.8406,176.9193,0.8993,129.4025,1979389,165,-2.1662,5.1092,100,1979389,128,86,171.5568,126,1.0185,0.9819,0.9858,65580-0302-03_PART_1_OF_1_CHAL10_SF_04128254.jpg
19733,166.8929,16.923,171,103,208,191.9634,96.1577,193.0802,95.9751,523.8721,112,17,159,158,159.616,157.408,5.2048,0.9036,160.7234,3293297,171,-1.6369,2.6281,100,3293297,115,120,16.631,157.6639,1.014,0.9862,0.9882,65580-0303-03_PART_1_OF_1_CHAL10_SB_0A128554.jpg
19542,159.3913,29.0831,168,3,204,191.5627,96.0689,190.2545,96.3018,524.7006,112,18,160,156,159.3704,156.1246,178.3539,0.892,160.3309,3114824,168,-2.3455,6.3977,100,3114824,115,73,165.1837,156,1.0208,0.9796,0.987,65580-0303-03_PART_1_OF_1_CHAL10_SF_0A128554.jpg
26185,169.3095,18.399,118,52,218,192.1035,96.1385,194.2404,96.0093,604.2986,100,5,184,182,183.785,181.4064,0.9978,0.9011,184.7647,4433368,172,-1.1894,1.6425,100,4433368,103,71,163.3305,181.6186,1.0131,0.9871,0.9894,65580-0304-03_PART_1_OF_1_CHAL10_SB_011280A4.jpg
25831,158.5926,32.9793,167,2,211,191.3304,95.6446,189.3474,95.2095,605.8133,100,6,183,180,183.1912,179.534,4.5529,0.8845,184.0924,4096606,167,-2.6708,7.8328,100,4096606,107,132,23.3621,180,1.0204,0.98,0.9867,65580-0304-03_PART_1_OF_1_CHAL10_SF_011280A4.jpg
24027,106.3188,10.3575,118,34,165,191.8245,96.0384,191.7599,95.3718,632.2742,69,37,245,118,252.6186,121.1001,6.00E-04,0.7553,245.3447,2554523,106,0.3014,1.6857,100,2554523,69,91,176.9627,118,2.086,0.4794,0.9898,65597-0118-30_PART_1_OF_1_CHAL10_SB_071D83EC.jpg
24076,104.9032,11.4529,118,32,162,191.9974,96.0335,191.9279,95.9599,635.3452,69,36,246,120,252.5681,121.3713,179.9894,0.7495,246.0508,2525650,105,-0.0807,2.4939,100,2525650,69,94,178.8356,120,2.081,0.4805,0.9878,65597-0118-30_PART_1_OF_1_CHAL10_SF_071D83EC.jpg
44273,159.0184,15.2713,164,91,197,192.115,96.3901,191.6857,95.2387,840.4996,35,15,314,161,328.2497,171.7294,0.0339,0.7875,314.269,7040221,163,-1.148,1.1759,100,7040221,35,105,2.3708,161,1.9114,0.5232,0.991,65597-0701-18_PART_1_OF_1_CHAL10_SB_AD1DD6FE.jpg
44149,149.0006,33.3647,118,11,197,192.1069,96.2351,192.598,97.31,851.5118,35,16,314,161,328.9602,170.8786,179.9537,0.7652,314.8412,6578226,158,-2.4122,5.8614,100,6578226,35,83,175.8107,161,1.9251,0.5195,0.9875,65597-0701-18_PART_1_OF_1_CHAL10_SF_AD1DD6FE.jpg
11021,154.1686,16.8691,118,86,192,191.9478,95.7564,192.1863,95.2919,432.6934,107,59,170,73,179.7974,78.0455,0.175,0.7397,170.6605,1699092,160,-1.2566,0.6631,100,1699092,107,104,5.0425,73,2.3038,0.4341,0.9868,65862-0012-30_PART_1_OF_1_CHAL10_SB_052182EC.jpg
11068,153.1409,14.5185,118,93,190,191.7222,96.1098,191.8903,95.7052,435.5219,106,59,171,74,180.2968,78.1612,179.8776,0.7333,171.4205,1694964,158,-1.5313,1.4169,100,1694964,106,100,4.0142,74,2.3067,0.4335,0.9837,65862-0012-30_PART_1_OF_1_CHAL10_SF_052182EC.jpg
13653,159.581,14.5134,118,116,192,192.0017,96.2102,192.7734,95.8948,434.86,126,30,132,132,132.4287,131.2672,178.6308,0.9073,133.544,2178760,163,-1.8894,3.2021,100,2178760,129,74,159.3937,131.9351,1.0088,0.9912,0.9866,65862-0044-01_PART_1_OF_1_CHAL10_SB_8C23C65E.jpg
13708,155.3458,14.3843,118,89,190,191.9683,96.2125,191.1038,95.9875,434.6173,126,31,132,131,132.8614,131.3668,168.3279,0.9119,134.4619,2129480,158,-1.6472,2.4064,100,2129480,134,62,149.6209,131,1.0114,0.9888,0.9873,65862-0044-01_PART_1_OF_1_CHAL10_SF_8C23C65E.jpg
5549,151.169,15.8663,118,100,188,191.9363,95.7808,192.4431,95.4592,276.8356,150,54,84,84,84.306,83.8043,4.033,0.9099,85.4927,838837,155,-1.0209,0.3189,100,838837,153,78,155.8334,84,1.006,0.994,0.9815,65862-0050-30_PART_1_OF_1_CHAL10_SB_012180AC.jpg
5632,148.0962,14.7456,118,89,182,191.9197,95.9352,191.6294,95.6334,278.4924,149,54,86,84,85.3303,84.0368,177.9941,0.9125,86.3771,834078,153,-1.1696,0.6166,100,834078,151,110,20.3231,84,1.0154,0.9848,0.9814,65862-0050-30_PART_1_OF_1_CHAL10_SF_012180AC.jpg
13823,157.4898,14.2042,118,112,194,191.9608,95.9474,192.66,95.604,437.6884,125,30,134,132,133.0958,132.2355,176.1768,0.9067,134.3317,2176981,160,-1.6259,2.6359,100,2176981,134,62,150.5725,132,1.0065,0.9935,0.987,65862-0052-30_PART_1_OF_1_CHAL10_SB_E522F2D7.jpg
13814,155.7896,14.4312,118,90,200,191.8648,95.8983,191.0699,95.492,437.4457,125,30,133,132,132.9334,132.3108,6.9746,0.9072,134.1119,2152078,158,-1.3816,2.1533,100,2152078,134,62,149.0362,132,1.0047,0.9953,0.9876,65862-0052-30_PART_1_OF_1_CHAL10_SF_E522F2D7.jpg
21438,123.4677,12.047,118,36,178,191.9311,95.9544,193.9662,95.1663,546.2569,109,13,166,166,165.3694,165.059,20.4453,0.9028,166.7693,2646901,122,-0.4997,5.3742,100,2646901,109,105,5.5055,165.463,1.0019,0.9981,0.9888,65862-0053-30_PART_1_OF_1_CHAL10_SB_C621630B.jpg
21601,122.8283,10.4437,118,47,166,191.7864,96.0292,190.2413,95.2603,548.0143,109,13,166,166,165.8756,165.8065,145.6096,0.9039,167.2872,2653215,122,-0.5195,4.5944,100,2653215,110,113,11.3771,166,1.0004,0.9996,0.9893,65862-0053-30_PART_1_OF_1_CHAL10_SF_C621630B.jpg
36853,115.4673,14.5361,118,48,168,191.9581,95.9058,192.7606,93.7772,782.1148,41,23,302,145,313.7179,149.5697,179.7827,0.7571,302.5971,4255317,117,-0.4274,1.137,100,4255317,41,86,176.4,145,2.0975,0.4768,0.9911,65862-0054-30_PART_1_OF_1_CHAL10_SB_C12160FB.jpg
36957,116.8039,12.6937,118,43,168,191.8596,95.8151,192.6898,94.7416,783.2864,41,23,302,145,313.9311,149.8899,0.0076,0.7569,302.5971,4316723,117,0.3339,1.3664,100,4316723,41,85,176.4,145,2.0944,0.4775,0.9914,65862-0054-30_PART_1_OF_1_CHAL10_SF_C12160FB.jpg
23916,168.2812,20.7202,118,116,216,192.0795,96.1335,195.0956,95.7128,577.5706,104,9,176,174,175.149,173.8565,177.6197,0.9009,176.2839,4024613,167,-0.4868,0.1304,100,4024613,104,90,176.7481,174,1.0074,0.9926,0.9895,65862-0064-01_PART_1_OF_1_CHAL10_SB_252392CC.jpg
23903,163.578,13.4008,165,113,205,191.8531,96.0281,191.7049,95.6326,576.7422,104,9,175,174,174.8993,174.0101,178.908,0.903,176.1732,3910006,166,-2.4923,6.0212,100,3910006,109,66,160.4337,174,1.0051,0.9949,0.9895,65862-0064-01_PART_1_OF_1_CHAL10_SF_252392CC.jpg
5002,166.7307,21.1952,118,108,193,191.8305,95.9876,191.803,95.8171,271.2792,143,63,97,65,97.9038,65.051,179.6088,0.8541,97.2522,833987,176,-1.6788,1.1806,100,833987,143,96,175.8724,65,1.505,0.6644,0.9797,65862-0142-01_PART_1_OF_1_CHAL10_SB_A621537A.jpg
5051,167.2869,20.9439,177,101,204,191.7481,95.8706,191.7115,95.7889,272.1076,143,63,97,66,98.1703,65.51,0.7311,0.8572,97.6217,844966,176,-1.7928,1.4863,100,844966,143,92,173.5302,66,1.4986,0.6673,0.9797,65862-0142-01_PART_1_OF_1_CHAL10_SF_A621537A.jpg
13493,167.181,16.8722,175,105,205,192.0067,95.9395,192.0305,95.622,458.7178,106,45,172,101,172.3416,99.6847,179.6555,0.8058,172.3514,2255773,173,-2.2167,3.7672,100,2255773,106,91,176.3407,101,1.7289,0.5784,0.986,65862-0144-01_PART_1_OF_1_CHAL10_SB_5E212F49.jpg
13494,168.0396,16.8606,174,103,199,191.914,96.0889,192.067,95.8666,459.3036,106,45,172,101,172.4421,99.634,179.7927,0.8038,172.3514,2267526,173,-2.3456,4.2274,100,2267526,106,90,176.3407,101,1.7308,0.5778,0.9858,65862-0144-01_PART_1_OF_1_CHAL10_SF_5E212F49.jpg
12345,147.7703,11.5741,118,108,182,191.8881,95.9898,191.7179,95.6838,437.8061,110,52,164,88,169.7937,92.572,0.1568,0.8094,164.3685,1824224,151,-1.6288,2.0704,100,1824224,110,103,3.8373,88,1.8342,0.5452,0.9878,65862-0155-30_PART_1_OF_1_CHAL10_SB_FF23FFEF.jpg
12325,148.8689,13.6782,118,80,181,191.9269,95.9249,191.8628,95.538,437.8061,110,52,164,88,169.661,92.4943,179.9091,0.808,164.195,1834809,153,-1.5226,1.4395,100,1834809,110,91,177.2073,88,1.8343,0.5452,0.9872,65862-0155-30_PART_1_OF_1_CHAL10_SF_FF23FFEF.jpg
16469,144.7157,11.2581,148,72,184,191.8234,95.9818,191.9048,95.6479,502.6762,99,44,186,104,192.6566,108.8413,179.9016,0.819,186.5261,2383323,147,-1.5925,3.0757,100,2383323,99,88,175.6955,104,1.7701,0.5649,0.9886,65862-0156-30_PART_1_OF_1_CHAL10_SB_1E238F6C.jpg
16548,145.6991,10.7906,118,93,184,191.9367,96.0178,192.0375,95.5672,503.8478,99,44,186,104,193.0374,109.1476,179.8783,0.8191,186.6039,2411029,148,-1.4408,2.2358,100,2411029,99,88,175.3894,104,1.7686,0.5654,0.9887,65862-0156-30_PART_1_OF_1_CHAL10_SF_1E238F6C.jpg
35106,139.6219,10.2639,142,89,176,191.8782,95.8357,191.5469,95.5995,778.5168,39,31,306,130,323.2489,138.2784,0.0024,0.7279,306.8632,4901568,140,-0.2437,1.4659,100,4901568,39,84,175.7015,130,2.3377,0.4278,0.9906,65862-0537-50_PART_1_OF_1_CHAL10_SB_3A1B9D5C.jpg
35145,139.5736,10.5459,142,79,179,192.0801,95.8053,191.8509,96.2741,776.5168,39,31,306,130,322.9509,138.5598,0.015,0.7324,306.6529,4905313,141,-0.6607,2.0342,100,4905313,39,86,176.2605,130,2.3308,0.429,0.9914,65862-0537-50_PART_1_OF_1_CHAL10_SF_3A1B9D5C.jpg
19080,135.5013,11.8508,118,75,179,191.8599,96.0126,193.6007,95.4245,515.0437,114,18,156,156,156.0631,155.664,11.5387,0.9039,157.3054,2585364,135,0.0169,0.8294,100,2585364,118,123,20.8545,156,1.0026,0.9974,0.9882,66213-0421-10_PART_1_OF_1_CHAL10_SB_0815840C.jpg
18904,132.5113,22.1164,118,0,184,191.5389,95.9054,189.2839,95.5703,516.2153,114,18,156,156,155.2417,155.0441,16.2526,0.8915,157.035,2504994,134,-3.3013,15.11,99.9736,2504994,114,85,173.4181,154.8564,1.0013,0.9987,0.9858,66213-0421-10_PART_1_OF_1_CHAL10_SF_0815840C.jpg
13861,166.2407,16.5329,173,102,204,191.8621,95.9482,191.5798,95.794,466.6346,104,50,176,91,183.3182,96.2718,179.9908,0.7999,176.2839,2304262,172,-2.2436,3.9693,100,2304262,104,90,176.7481,91,1.9042,0.5252,0.9876,66582-0312-31_PART_1_OF_1_CHAL10_SB_B21DD90E.jpg
13916,166.3888,16.7643,173,106,205,191.9671,95.9672,191.7431,95.9242,467.463,104,50,176,92,183.27,96.6792,0.0118,0.8003,176.3434,2315467,172,-2.178,3.7715,100,2315467,104,90,176.4237,92,1.8956,0.5275,0.9865,66582-0312-31_PART_1_OF_1_CHAL10_SF_B21DD90E.jpg
20651,167.5559,15.8518,174,108,206,191.8556,95.964,191.5611,95.7433,586.1909,78,45,228,102,240.0276,109.5444,0.029,0.7552,228.4294,3460197,172,-2.3549,4.8049,100,3460197,78,88,176.4862,102,2.1911,0.4564,0.9907,66582-0313-31_PART_1_OF_1_CHAL10_SB_931DC9AE.jpg
20752,167.5341,15.9604,174,106,206,192.0208,96.0277,191.7476,96.0336,586.7767,78,45,228,102,240.4501,109.8867,0.1027,0.7574,228.5607,3476668,172,-2.2741,4.6216,100,3476668,78,88,175.9858,102,2.1882,0.457,0.9914,66582-0313-31_PART_1_OF_1_CHAL10_SF_931DC9AE.jpg
15811,140.2942,10.7026,118,106,186,191.9784,95.974,193.6739,95.5241,512.4335,93,48,198,96,205.5122,97.9562,179.9157,0.7566,198.7285,2218191,141,-0.0994,1.3083,100,2218191,93,87,175.0927,96,2.098,0.4766,0.9872,66993-0107-02_PART_1_OF_1_CHAL10_SB_3A239D7C.jpg
15848,139.4216,11.6299,118,96,183,191.8628,96.1547,193.6313,95.407,513.262,92,48,199,96,205.7393,98.0771,0.0126,0.756,199.3038,2209554,140,-0.0607,0.5065,100,2209554,92,93,176.8361,96,2.0977,0.4767,0.987,66993-0107-02_PART_1_OF_1_CHAL10_SF_3A239D7C.jpg
11106,147.9591,11.7771,118,95,173,191.8561,95.823,192.0526,95.5468,409.3625,117,50,149,92,151.5762,93.2904,179.5053,0.8328,149.566,1643234,151,-1.4932,1.5492,100,1643234,117,92,175.0137,92,1.6248,0.6155,0.9857,67253-0902-10_PART_1_OF_1_CHAL10_SB_AC15561A.jpg
11064,148.1902,13.3607,118,80,178,191.719,96.0063,191.9217,96.0792,409.0193,117,49,149,93,151.2829,93.1177,0.5045,0.8311,149.4055,1639576,152,-1.4341,1.7891,100,1639576,117,93,175.7778,93,1.6246,0.6155,0.985,67253-0902-10_PART_1_OF_1_CHAL10_SF_AC15561A.jpg
26809,168.6938,15.4574,118,116,211,191.8327,95.9577,193.4035,95.3196,610.5412,99,4,186,184,185.2617,184.249,0.7209,0.9038,186.4001,4522512,170,-1.8985,4.6312,100,4522512,102,121,16.1987,184,1.0055,0.9945,0.99,67767-0133-60_PART_1_OF_1_CHAL10_SB_26269354.jpg
26841,167.0945,17.0434,118,102,212,191.9134,95.9741,189.8939,95.3096,610.5412,99,4,186,184,185.3714,184.3597,178.3475,0.9049,186.5931,4484983,167,-1.1001,2.2206,100,4484983,100,80,170.4367,184,1.0055,0.9945,0.9905,67767-0133-60_PART_1_OF_1_CHAL10_SF_26269354.jpg
22810,178.9709,39.4917,118,13,212,190.8344,95.9597,190.4997,96.0543,645.6051,62,47,260,98,276.0515,105.2071,0.016,0.6877,260.123,4082327,195,-1.9865,3.436,100,4082327,62,102,1.7624,98,2.6239,0.3811,0.9865,67877-0147-01_PART_1_OF_1_CHAL10_SB_D61DEB0F.jpg
22924,181.7294,38.3862,118,21,215,190.6852,95.8115,190.237,96.3571,652.6762,60,47,263,98,279.5609,104.4057,0.0822,0.6762,263.2299,4165964,197,-1.956,3.3039,100,4165964,60,93,177.605,98,2.6776,0.3735,0.9822,67877-0147-01_PART_1_OF_1_CHAL10_SF_D61DEB0F.jpg
49664,109.7039,83.8678,23,14,215,194.3738,95.768,130.0113,96.1075,953.0021,2,24,380,144,408.973,154.617,0.0327,0.6872,381.7971,5448333,118,0.0911,-1.865,100,5448333,2,113,5.5613,144,2.6451,0.3781,0.9881,68012-0104-30_PART_1_OF_1_CHAL10_SB_EE1DF76F.jpg
49767,108.9356,80.6368,25,15,216,194.2878,95.7821,131.4495,95.3006,958.4163,2,24,380,144,410.9322,154.1989,179.9455,0.6808,382.6552,5421399,118,0.1001,-1.8195,100,5421399,2,73,173.2464,144,2.6649,0.3752,0.9858,68012-0104-30_PART_1_OF_1_CHAL10_SF_EE1DF76F.jpg
9517,152.2676,13.6596,159,90,190,191.7784,95.8212,191.6947,95.5271,381.7056,122,53,140,86,142.1167,85.2639,0.6077,0.8208,141.0284,1449131,157,-1.8376,2.3723,100,1449131,122,104,6.9234,86,1.6668,0.6,0.9836,68180-0478-01_PART_1_OF_1_CHAL10_SB_AB21558A.jpg
9516,152.1246,13.5359,158,96,184,192.0533,95.8876,191.9587,95.6306,381.7056,122,53,140,86,141.7082,85.5007,179.5151,0.8207,140.6983,1447618,157,-1.9279,2.5562,100,1447618,122,89,174.2894,86,1.6574,0.6034,0.9835,68180-0478-01_PART_1_OF_1_CHAL10_SF_AB21558A.jpg
15730,126.8469,9.3488,118,59,170,191.9893,95.9448,191.7078,95.2281,492.4752,101,42,182,107,185.9002,107.7356,0.3139,0.815,182.9891,1995302,129,-0.8126,3.4354,100,1995302,101,106,5.9598,107,1.7255,0.5795,0.9876,68180-0479-01_PART_1_OF_1_CHAL10_SB_B4215A0A.jpg
15661,127.9208,8.291,118,61,177,191.9468,96.0864,191.8349,95.5731,491.061,101,43,182,106,185.4268,107.5368,0.0309,0.8161,182.6171,2003368,129,-0.6711,4.3812,100,2003368,101,104,4.7115,106,1.7243,0.5799,0.9882,68180-0479-01_PART_1_OF_1_CHAL10_SF_B4215A0A.jpg
24442,119.5517,10.955,118,28,167,191.9268,96.0793,192.4911,94.8937,617.7716,77,28,230,136,231.2107,134.5981,179.6903,0.8048,230.2173,2922082,121,-1.3959,6.2267,100,2922082,77,92,177.5104,135.866,1.7178,0.5821,0.9884,68180-0480-01_PART_1_OF_1_CHAL10_SB_0A21855C.jpg
24220,120.1988,9.942,118,30,170,192.1202,96.0233,192.6216,95.1425,612.9432,78,29,229,134,230.5939,133.7324,179.6288,0.8101,229.4275,2911215,121,-1.9551,12.18,100,2911215,78,86,176.5016,134,1.7243,0.5799,0.9901,68180-0480-01_PART_1_OF_1_CHAL10_SF_0A21855C.jpg
33396,134.0681,12.4323,118,37,186,191.8312,95.9065,191.9031,94.7483,745.3452,47,31,289,130,304.1695,139.7941,0.0371,0.7554,289.2922,4477337,137,-1.477,4.8823,100,4477337,47,92,177.4244,130,2.1758,0.4596,0.9886,68180-0481-01_PART_1_OF_1_CHAL10_SB_FA217D1B.jpg
33201,135.1147,11.3108,118,52,188,191.8997,96.0499,192.0099,95.1166,741.2031,48,32,288,128,303.0825,139.4763,179.9632,0.7594,288.2499,4485944,137,-1.279,3.9629,100,4485944,48,89,177.6141,128,2.173,0.4602,0.9946,68180-0481-01_PART_1_OF_1_CHAL10_SF_FA217D1B.jpg
14117,169.9379,17.4754,118,116,208,192.0527,95.9533,192.695,95.4587,441.6884,125,29,134,134,134.1612,133.9756,143.598,0.9093,135.4843,2399013,174,-2.0562,3.9897,100,2399013,157,38,121.1088,134,1.0014,0.9986,0.9879,68180-0501-01_PART_1_OF_1_CHAL10_SB_08240460.jpg
14159,169.0042,17.544,118,114,216,192.0249,95.996,191.243,95.5437,441.6884,125,29,134,134,134.2929,134.2423,96.6626,0.912,135.6355,2392930,172,-1.8656,3.4293,100,2392930,182,29,98.9067,134,1.0004,0.9996,0.9885,68180-0501-01_PART_1_OF_1_CHAL10_SF_08240460.jpg
14462,164.8488,16.8,118,107,195,191.9801,95.9079,191.8743,95.5215,483.8478,100,48,184,96,189.2975,97.2733,179.6894,0.7763,184.22,2384044,171,-2.012,3.0162,100,2384044,100,100,2.8003,96,1.946,0.5139,0.9859,68180-0502-01_PART_1_OF_1_CHAL10_SB_F623FB3F.jpg
14405,165.1917,16.0841,173,117,205,192.0679,95.8701,191.9507,95.4199,482.0904,100,48,184,96,188.9073,97.09,0.0177,0.7789,184.22,2379586,171,-2.1986,3.8265,100,2379586,100,100,2.8003,96,1.9457,0.514,0.9859,68180-0502-01_PART_1_OF_1_CHAL10_SF_F623FB3F.jpg
8424,144.3302,14.0545,118,90,182,192.05,95.9112,192.6282,95.7401,346.5341,137,46,109,100,103.7418,103.3891,57.3892,0.8815,109.2749,1215838,147,-0.6391,-0.2433,100,1215838,166,48,119.6148,100,1.0034,0.9966,0.9837,68180-0518-01_PART_1_OF_1_CHAL10_SB_070883B4.jpg
8328,141.3545,15.341,118,82,186,191.8246,95.6423,190.7422,95.5886,345.1198,138,46,108,100,103.1875,102.7599,14.1297,0.8786,108.5587,1177200,142,-0.1745,-0.4849,100,1177200,138,90,174.1844,100,1.0042,0.9959,0.9816,68180-0518-01_PART_1_OF_1_CHAL10_SF_070883B4.jpg
9013,168.9544,18.9347,177,97,205,192.0615,95.9418,192.2578,95.8742,353.262,138,42,108,107,107.3436,106.9063,5.6694,0.9076,108.5587,1522786,175,-2.0111,2.895,100,1522786,145,123,31.0543,107,1.0041,0.9959,0.9842,68382-0022-01_PART_1_OF_1_CHAL10_SB_59202C81.jpg
8979,168.3391,18.5248,175,98,209,191.9004,95.8081,191.6732,95.7652,353.262,138,42,108,107,107.0148,106.8302,172.1757,0.9042,108.3005,1511517,175,-2.0379,3.0525,100,1511517,144,121,28.6949,107,1.0017,0.9983,0.9836,68382-0022-01_PART_1_OF_1_CHAL10_SF_59202C81.jpg
13873,168.5565,16.3286,174,98,194,192.1522,95.9128,192.5341,95.8328,438.2742,125,30,134,132,133.5358,132.2765,10.507,0.9076,134.8332,2338385,174,-2.5109,5.0737,100,2338385,129,120,20.8545,132,1.0095,0.9906,0.9873,68382-0023-01_PART_1_OF_1_CHAL10_SB_452022C1.jpg
13844,169.1397,17.3582,118,100,202,191.8557,95.9791,191.1153,95.8987,438.2742,125,30,134,132,133.2092,132.3237,3.8769,0.9057,134.618,2341570,174,-2.1039,3.791,100,2341570,138,56,144.0665,132,1.0067,0.9934,0.9864,68382-0023-01_PART_1_OF_1_CHAL10_SF_452022C1.jpg
22926,167.3873,15.5742,170,110,215,191.9021,95.8348,192.745,95.5305,564.4996,106,11,172,170,171.3556,170.3492,174.2012,0.9041,172.812,3837521,170,-1.8716,4.4208,100,3837521,113,60,156.1048,170,1.0059,0.9941,0.9892,68382-0024-01_PART_1_OF_1_CHAL10_SB_A12050B2.jpg
22898,171.0511,17.4198,118,111,218,191.7228,96.1224,190.2613,95.8907,564.2569,106,11,171,170,171.021,170.4741,179.7839,0.9038,172.7223,3916728,174,-1.593,3.4544,100,3916728,112,130,24.6361,170,1.0032,0.9968,0.9895,68382-0024-01_PART_1_OF_1_CHAL10_SF_A12050B2.jpg
27604,164.5512,14.6559,170,105,199,192.1082,95.9766,192.0699,95.4957,665.3036,65,35,254,122,265.9795,132.1399,179.8982,0.7837,254.0964,4542270,169,-2.18,4.3501,100,4542270,65,99,1.5786,122,2.0129,0.4968,0.993,68453-0375-10_PART_1_OF_1_CHAL10_SB_14200A30.jpg
27467,164.506,14.6174,170,101,193,191.8958,95.9997,192.0879,95.9684,668.2742,65,35,253,122,265.7351,131.605,179.9751,0.7729,253.3871,4518485,168,-2.2271,4.5198,100,4518485,65,92,176.8327,122,2.0192,0.4952,0.9909,68453-0375-10_PART_1_OF_1_CHAL10_SF_14200A30.jpg
36008,163.0676,14.5143,168,117,197,191.9086,95.9897,191.8102,95.0821,746.0732,53,23,278,146,290.7952,157.6601,179.9606,0.8129,278.6485,5871737,167,-1.7012,2.987,100,5871737,53,86,176.0902,146,1.8444,0.5422,0.9944,68453-0850-75_PART_1_OF_1_CHAL10_SB_12200910.jpg
35961,162.5503,14.118,168,115,199,192.0485,95.9344,192.0791,96.0137,745.4874,53,23,278,146,290.5635,157.5799,0.0202,0.8131,278.5821,5845470,166,-1.7137,3.3709,100,5845470,53,87,176.2954,146,1.8439,0.5423,0.9945,68453-0850-75_PART_1_OF_1_CHAL10_SF_12200910.jpg
